flight_id,flight_number,airline_code,airline_name,aircraft_id,aircraft_series,aircraft_category,origin_airport,date_key,arrival_time,arrival_slot_id,estimated_pax,estimated_bags,cargo_kg,has_cargo_data,is_active
12745,G97048,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,JNB,20250806,16:45:00,202,160,229,0.0,FALSE,TRUE
12746,EY4946,EY,Etihad Airways,1,A380,Widebody,NRT,20250806,16:45:00,202,428,554,7026.4,TRUE,TRUE
12747,EY4462,EY,Etihad Airways,7,A321,Narrowbody,HKG,20250806,16:50:00,203,145,213,0.0,FALSE,TRUE
12748,EY2016,EY,Etihad Airways,5,B787,Widebody,DXB,20250806,16:55:00,204,264,319,6231.1,TRUE,TRUE
12749,EY7987,EY,Etihad Airways,6,A330,Widebody,BKK,20250806,17:15:00,208,216,266,5526.2,TRUE,TRUE
12750,QR3009,QR,Qatar Airways,2,B777,Widebody,DXB,20250806,17:40:00,213,263,326,5314.3,TRUE,TRUE
12751,EY8393,EY,Etihad Airways,3,B747,Widebody,HKG,20250806,17:50:00,215,337,411,0.0,FALSE,TRUE
12752,EY3520,EY,Etihad Airways,5,B787,Widebody,CDG,20250806,18:30:00,223,247,346,5520.0,TRUE,TRUE
12753,W65111,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,CDG,20250806,18:35:00,224,147,205,0.0,FALSE,TRUE
12754,O36209,O3,SF Airlines,9,B737,Narrowbody,BKK,20250806,18:55:00,228,150,223,0.0,FALSE,TRUE
12755,EY5010,EY,Etihad Airways,2,B777,Widebody,NRT,20250806,18:55:00,228,273,403,0.0,FALSE,TRUE
12756,EY8634,EY,Etihad Airways,8,A320,Narrowbody,CAI,20250806,19:25:00,234,169,203,912.7,TRUE,TRUE
12757,ME9961,ME,Middle East Airlines,10,E190,Narrowbody,JNB,20250806,19:30:00,235,81,112,640.5,TRUE,TRUE
12758,EY4955,EY,Etihad Airways,6,A330,Widebody,ICN,20250806,19:45:00,238,234,339,2690.4,TRUE,TRUE
12759,EY1305,EY,Etihad Airways,8,A320,Narrowbody,JFK,20250806,20:50:00,251,142,171,0.0,FALSE,TRUE
12760,QP9798,QP,Akasa Air,8,A320,Narrowbody,JNB,20250806,21:10:00,255,135,165,858.2,TRUE,TRUE
12761,W66087,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,DEL,20250806,22:25:00,270,187,240,0.0,FALSE,TRUE
12762,EY2104,EY,Etihad Airways,5,B787,Widebody,CAI,20250806,22:50:00,275,252,369,5191.2,TRUE,TRUE
12763,EY8641,EY,Etihad Airways,6,A330,Widebody,CDG,20250806,23:10:00,279,184,243,4237.3,TRUE,TRUE
12764,EY7679,EY,Etihad Airways,5,B787,Widebody,FRA,20250807,00:00:00,1,240,319,0.0,FALSE,TRUE
12765,BS2636,BS,British International Helicopters,7,A321,Narrowbody,NRT,20250807,00:00:00,1,145,195,2564.1,TRUE,TRUE
12766,6E5928,6E,IndiGo,7,A321,Narrowbody,CDG,20250807,01:45:00,22,140,168,0.0,FALSE,TRUE
12767,EY5363,EY,Etihad Airways,7,A321,Narrowbody,MUM,20250807,02:15:00,28,155,213,0.0,FALSE,TRUE
12768,W62660,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,JFK,20250807,03:15:00,40,183,228,2059.4,TRUE,TRUE
12769,QR9549,QR,Qatar Airways,3,B747,Widebody,CAI,20250807,04:25:00,54,303,448,0.0,FALSE,TRUE
12770,G91987,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,KWI,20250807,05:30:00,67,168,211,1805.2,TRUE,TRUE
12771,EY7356,EY,Etihad Airways,5,B787,Widebody,ICN,20250807,06:10:00,75,200,246,0.0,FALSE,TRUE
12772,EY6349,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250807,06:15:00,76,184,249,0.0,FALSE,TRUE
12773,EY8251,EY,Etihad Airways,2,B777,Widebody,DXB,20250807,06:15:00,76,285,408,0.0,FALSE,TRUE
12774,EY2720,EY,Etihad Airways,4,A350,Widebody,JNB,20250807,06:20:00,77,234,313,7457.6,TRUE,TRUE
12775,G9737,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,HKG,20250807,06:25:00,78,151,183,0.0,FALSE,TRUE
12776,W63068,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,DXB,20250807,06:40:00,81,160,194,1715.6,TRUE,TRUE
12777,EY3540,EY,Etihad Airways,3,B747,Widebody,LHR,20250807,06:40:00,81,364,447,0.0,FALSE,TRUE
12778,EY1656,EY,Etihad Airways,8,A320,Narrowbody,KWI,20250807,06:40:00,81,158,211,0.0,FALSE,TRUE
12779,EY8706,EY,Etihad Airways,5,B787,Widebody,CDG,20250807,06:50:00,83,214,320,3793.7,TRUE,TRUE
12780,QR1984,QR,Qatar Airways,9,B737,Narrowbody,DXB,20250807,07:10:00,87,115,149,0.0,FALSE,TRUE
12781,W66801,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,JFK,20250807,07:15:00,88,138,179,1000.4,TRUE,TRUE
12782,GF7212,GF,Gulf Air,6,A330,Widebody,SIN,20250807,07:30:00,91,217,269,0.0,FALSE,TRUE
12783,EY5454,EY,Etihad Airways,3,B747,Widebody,DEL,20250807,07:30:00,91,294,425,5901.1,TRUE,TRUE
12784,EY845,EY,Etihad Airways,1,A380,Widebody,JFK,20250807,07:30:00,91,434,529,0.0,FALSE,TRUE
12785,EY7731,EY,Etihad Airways,5,B787,Widebody,FRA,20250807,07:35:00,92,246,357,0.0,FALSE,TRUE
12786,EY1366,EY,Etihad Airways,5,B787,Widebody,CAI,20250807,07:45:00,94,222,269,0.0,FALSE,TRUE
12787,XY8828,XY,flynas,10,E190,Narrowbody,BKK,20250807,07:50:00,95,88,124,458.7,TRUE,TRUE
12788,EY2504,EY,Etihad Airways,4,A350,Widebody,BKK,20250807,08:00:00,97,245,330,0.0,FALSE,TRUE
12789,EY3107,EY,Etihad Airways,5,B787,Widebody,SIN,20250807,08:00:00,97,222,304,0.0,FALSE,TRUE
12790,EY278,EY,Etihad Airways,6,A330,Widebody,BKK,20250807,08:00:00,97,201,281,5727.2,TRUE,TRUE
12791,6E6261,6E,IndiGo,8,A320,Narrowbody,JNB,20250807,08:10:00,99,149,192,0.0,FALSE,TRUE
12792,EY2391,EY,Etihad Airways,1,A380,Widebody,KWI,20250807,08:50:00,107,421,621,9121.5,TRUE,TRUE
12793,EY5864,EY,Etihad Airways,4,A350,Widebody,SIN,20250807,09:05:00,110,233,314,0.0,FALSE,TRUE
12794,EY8265,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250807,09:10:00,111,137,196,0.0,FALSE,TRUE
12795,EY2694,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250807,09:15:00,112,185,238,0.0,FALSE,TRUE
12796,EY4959,EY,Etihad Airways,8,A320,Narrowbody,CDG,20250807,09:15:00,112,155,190,0.0,FALSE,TRUE
12797,EY592,EY,Etihad Airways,6,A330,Widebody,FRA,20250807,09:20:00,113,209,254,0.0,FALSE,TRUE
12798,EY8937,EY,Etihad Airways,5,B787,Widebody,JNB,20250807,09:30:00,115,227,310,0.0,FALSE,TRUE
12799,EY9372,EY,Etihad Airways,2,B777,Widebody,HKG,20250807,09:30:00,115,298,380,5294.8,TRUE,TRUE
12800,EY9650,EY,Etihad Airways,6,A330,Widebody,FRA,20250807,09:45:00,118,222,308,5273.0,TRUE,TRUE
12801,EY3693,EY,Etihad Airways,7,A321,Narrowbody,DXB,20250807,09:50:00,119,146,192,2578.9,TRUE,TRUE
12802,IX7820,IX,Air India Express,10,E190,Narrowbody,JNB,20250807,09:55:00,120,81,101,0.0,FALSE,TRUE
12803,QP1402,QP,Akasa Air,8,A320,Narrowbody,MUM,20250807,10:05:00,122,134,200,0.0,FALSE,TRUE
12804,6E4736,6E,IndiGo,8,A320,Narrowbody,NRT,20250807,10:40:00,129,128,164,0.0,FALSE,TRUE
12805,EY562,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250807,11:00:00,133,180,241,0.0,FALSE,TRUE
12806,G99757,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250807,11:10:00,135,162,214,1790.5,TRUE,TRUE
12807,EY5808,EY,Etihad Airways,4,A350,Widebody,NRT,20250807,11:35:00,140,253,342,6076.5,TRUE,TRUE
12808,EY1127,EY,Etihad Airways,8,A320,Narrowbody,FRA,20250807,11:35:00,140,136,183,1717.2,TRUE,TRUE
12809,EY3210,EY,Etihad Airways,3,B747,Widebody,CDG,20250807,11:40:00,141,339,413,0.0,FALSE,TRUE
12810,EY1131,EY,Etihad Airways,8,A320,Narrowbody,DXB,20250807,11:50:00,143,141,171,1010.4,TRUE,TRUE
12811,EY506,EY,Etihad Airways,1,A380,Widebody,LHR,20250807,11:50:00,143,365,543,0.0,FALSE,TRUE
12812,EY8890,EY,Etihad Airways,3,B747,Widebody,JFK,20250807,11:50:00,143,323,413,0.0,FALSE,TRUE
12813,EY1997,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250807,12:10:00,147,137,193,1462.6,TRUE,TRUE
12814,EY639,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250807,12:25:00,150,158,226,0.0,FALSE,TRUE
12815,6E4764,6E,IndiGo,8,A320,Narrowbody,JNB,20250807,12:25:00,150,147,191,0.0,FALSE,TRUE
12816,G96656,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,LHR,20250807,12:50:00,155,150,182,1211.0,TRUE,TRUE
12817,ME8704,ME,Middle East Airlines,1,A380,Widebody,DEL,20250807,13:20:00,161,364,441,0.0,FALSE,TRUE
12818,EY647,EY,Etihad Airways,5,B787,Widebody,LHR,20250807,13:30:00,163,229,320,3665.3,TRUE,TRUE
12819,PK1157,PK,Pakistan International Airlines,1,A380,Widebody,CDG,20250807,13:35:00,164,355,452,5003.7,TRUE,TRUE
12820,SV588,SV,Saudi Arabian Airlines,1,A380,Widebody,CDG,20250807,13:50:00,167,407,563,0.0,FALSE,TRUE
12821,G97002,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,ICN,20250807,13:50:00,167,165,234,0.0,FALSE,TRUE
12822,6E6567,6E,IndiGo,7,A321,Narrowbody,FRA,20250807,14:00:00,169,189,235,0.0,FALSE,TRUE
12823,EY4443,EY,Etihad Airways,4,A350,Widebody,LHR,20250807,14:05:00,170,244,304,0.0,FALSE,TRUE
12824,EY1399,EY,Etihad Airways,2,B777,Widebody,CDG,20250807,14:10:00,171,318,393,0.0,FALSE,TRUE
12825,EY5414,EY,Etihad Airways,2,B777,Widebody,JFK,20250807,14:55:00,180,326,407,0.0,FALSE,TRUE
12826,EY185,EY,Etihad Airways,5,B787,Widebody,JNB,20250807,15:00:00,181,210,267,3660.8,TRUE,TRUE
12827,6E8353,6E,IndiGo,8,A320,Narrowbody,CAI,20250807,15:00:00,181,129,174,1467.0,TRUE,TRUE
12828,EY2512,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250807,15:05:00,182,136,191,1046.4,TRUE,TRUE
12829,EY9585,EY,Etihad Airways,3,B747,Widebody,FRA,20250807,15:15:00,184,280,349,7800.5,TRUE,TRUE
12830,IX6092,IX,Air India Express,9,B737,Narrowbody,CDG,20250807,15:40:00,189,151,222,799.6,TRUE,TRUE
12831,QR6825,QR,Qatar Airways,1,A380,Widebody,KWI,20250807,15:55:00,192,409,517,10734.1,TRUE,TRUE
12832,EY7244,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250807,16:00:00,193,172,235,1578.9,TRUE,TRUE
12833,W69445,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,DEL,20250807,16:00:00,193,143,201,1799.3,TRUE,TRUE
12834,G98746,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,LHR,20250807,16:05:00,194,137,164,1733.7,TRUE,TRUE
12835,XY3824,XY,flynas,8,A320,Narrowbody,FRA,20250807,16:20:00,197,129,159,0.0,FALSE,TRUE
12836,PK4965,PK,Pakistan International Airlines,9,B737,Narrowbody,JFK,20250807,16:30:00,199,151,193,0.0,FALSE,TRUE
12837,PK8208,PK,Pakistan International Airlines,3,B747,Widebody,JFK,20250807,16:30:00,199,323,444,0.0,FALSE,TRUE
12838,QP2052,QP,Akasa Air,8,A320,Narrowbody,CDG,20250807,16:35:00,200,132,186,0.0,FALSE,TRUE
12839,EY5983,EY,Etihad Airways,4,A350,Widebody,JFK,20250807,16:55:00,204,280,359,4431.2,TRUE,TRUE
12840,EY2796,EY,Etihad Airways,5,B787,Widebody,MUM,20250807,18:00:00,217,233,334,0.0,FALSE,TRUE
12841,W68079,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,KWI,20250807,18:20:00,221,158,232,0.0,FALSE,TRUE
12842,EY6740,EY,Etihad Airways,3,B747,Widebody,HKG,20250807,18:30:00,223,318,408,0.0,FALSE,TRUE
12843,G93425,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,HKG,20250807,18:50:00,227,176,242,0.0,FALSE,TRUE
12844,EY498,EY,Etihad Airways,7,A321,Narrowbody,KWI,20250807,19:55:00,240,148,205,0.0,FALSE,TRUE
12845,6E6268,6E,IndiGo,8,A320,Narrowbody,BKK,20250807,20:55:00,252,168,236,0.0,FALSE,TRUE
12846,EY1591,EY,Etihad Airways,8,A320,Narrowbody,HKG,20250807,21:45:00,262,158,191,0.0,FALSE,TRUE
12847,EY3182,EY,Etihad Airways,2,B777,Widebody,DEL,20250807,23:55:00,288,288,382,5678.8,TRUE,TRUE
12848,EY1381,EY,Etihad Airways,3,B747,Widebody,LHR,20250808,00:15:00,4,379,542,5731.8,TRUE,TRUE
12849,EY5958,EY,Etihad Airways,2,B777,Widebody,CDG,20250808,00:25:00,6,310,446,0.0,FALSE,TRUE
12850,EY3226,EY,Etihad Airways,1,A380,Widebody,JNB,20250808,00:35:00,8,462,659,0.0,FALSE,TRUE
12851,W65963,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,DXB,20250808,00:55:00,12,156,194,0.0,FALSE,TRUE
12852,6E1483,6E,IndiGo,8,A320,Narrowbody,BKK,20250808,00:55:00,12,166,228,0.0,FALSE,TRUE
12853,G95912,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,ICN,20250808,02:20:00,29,177,213,1586.6,TRUE,TRUE
12854,6E3562,6E,IndiGo,8,A320,Narrowbody,MUM,20250808,03:55:00,48,150,185,1162.8,TRUE,TRUE
12855,EY3011,EY,Etihad Airways,4,A350,Widebody,KWI,20250808,04:10:00,51,246,347,0.0,FALSE,TRUE
12856,EY5552,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250808,06:20:00,77,140,195,0.0,FALSE,TRUE
12857,EY6818,EY,Etihad Airways,3,B747,Widebody,CDG,20250808,06:30:00,79,339,448,4896.1,TRUE,TRUE
12858,EY7487,EY,Etihad Airways,6,A330,Widebody,CDG,20250808,06:40:00,81,232,328,0.0,FALSE,TRUE
12859,FC821,FC,Florida Coastal Airlines,8,A320,Narrowbody,FRA,20250808,06:40:00,81,153,198,0.0,FALSE,TRUE
12860,EY6360,EY,Etihad Airways,3,B747,Widebody,JNB,20250808,06:45:00,82,311,397,10758.9,TRUE,TRUE
12861,EY8914,EY,Etihad Airways,1,A380,Widebody,KWI,20250808,06:50:00,83,387,541,11361.5,TRUE,TRUE
12862,EY8330,EY,Etihad Airways,7,A321,Narrowbody,LHR,20250808,06:50:00,83,157,209,0.0,FALSE,TRUE
12863,6E5299,6E,IndiGo,7,A321,Narrowbody,CDG,20250808,06:55:00,84,175,260,0.0,FALSE,TRUE
12864,6E8380,6E,IndiGo,7,A321,Narrowbody,LHR,20250808,07:00:00,85,151,197,0.0,FALSE,TRUE
12865,EY4634,EY,Etihad Airways,6,A330,Widebody,MUM,20250808,07:00:00,85,212,299,3146.4,TRUE,TRUE
12866,W63991,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,CAI,20250808,07:00:00,85,188,262,0.0,FALSE,TRUE
12867,QR8924,QR,Qatar Airways,3,B747,Widebody,DEL,20250808,07:10:00,87,327,465,0.0,FALSE,TRUE
12868,EY9126,EY,Etihad Airways,7,A321,Narrowbody,CAI,20250808,07:10:00,87,150,221,0.0,FALSE,TRUE
12869,W64539,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,DXB,20250808,07:30:00,91,165,233,1411.9,TRUE,TRUE
12870,G94395,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JNB,20250808,07:55:00,96,130,166,0.0,FALSE,TRUE
12871,BG4834,BG,Biman Bangladesh Airlines,1,A380,Widebody,MUM,20250808,08:15:00,100,368,496,0.0,FALSE,TRUE
12872,W62862,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,SIN,20250808,08:45:00,106,151,197,0.0,FALSE,TRUE
12873,EY1109,EY,Etihad Airways,5,B787,Widebody,ICN,20250808,09:00:00,109,205,248,0.0,FALSE,TRUE
12874,EY4498,EY,Etihad Airways,6,A330,Widebody,DXB,20250808,09:10:00,111,216,276,6183.5,TRUE,TRUE
12875,EY3404,EY,Etihad Airways,1,A380,Widebody,KWI,20250808,09:20:00,113,424,538,0.0,FALSE,TRUE
12876,EY1957,EY,Etihad Airways,1,A380,Widebody,NRT,20250808,09:20:00,113,387,547,0.0,FALSE,TRUE
12877,G94058,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JFK,20250808,09:25:00,114,148,177,0.0,FALSE,TRUE
12878,EY172,EY,Etihad Airways,3,B747,Widebody,DEL,20250808,09:25:00,114,374,480,0.0,FALSE,TRUE
12879,EY6751,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250808,09:30:00,115,149,179,1440.5,TRUE,TRUE
12880,QR5477,QR,Qatar Airways,2,B777,Widebody,DEL,20250808,09:30:00,115,261,326,0.0,FALSE,TRUE
12881,W68447,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,SIN,20250808,09:45:00,118,148,210,0.0,FALSE,TRUE
12882,EY8020,EY,Etihad Airways,2,B777,Widebody,FRA,20250808,09:50:00,119,318,398,0.0,FALSE,TRUE
12883,EY163,EY,Etihad Airways,2,B777,Widebody,FRA,20250808,10:00:00,121,325,399,0.0,FALSE,TRUE
12884,QP559,QP,Akasa Air,7,A321,Narrowbody,LHR,20250808,10:05:00,122,179,229,0.0,FALSE,TRUE
12885,EY3418,EY,Etihad Airways,8,A320,Narrowbody,CAI,20250808,10:05:00,122,131,178,1080.9,TRUE,TRUE
12886,EY5967,EY,Etihad Airways,5,B787,Widebody,SIN,20250808,10:15:00,124,241,349,0.0,FALSE,TRUE
12887,EY6976,EY,Etihad Airways,8,A320,Narrowbody,KWI,20250808,10:45:00,130,146,210,0.0,FALSE,TRUE
12888,EY7271,EY,Etihad Airways,1,A380,Widebody,JNB,20250808,10:55:00,132,348,507,0.0,FALSE,TRUE
12889,EY7917,EY,Etihad Airways,2,B777,Widebody,CDG,20250808,11:25:00,138,276,371,9286.7,TRUE,TRUE
12890,EY3345,EY,Etihad Airways,4,A350,Widebody,DXB,20250808,12:10:00,147,274,370,0.0,FALSE,TRUE
12891,6E3418,6E,IndiGo,8,A320,Narrowbody,JNB,20250808,12:15:00,148,134,183,819.3,TRUE,TRUE
12892,W62008,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,FRA,20250808,12:15:00,148,156,232,1598.1,TRUE,TRUE
12893,G91391,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,MUM,20250808,12:30:00,151,170,236,1973.2,TRUE,TRUE
12894,EY3368,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250808,13:20:00,161,143,184,1459.5,TRUE,TRUE
12895,XY2710,XY,flynas,6,A330,Widebody,JNB,20250808,13:30:00,163,189,245,4795.3,TRUE,TRUE
12896,EY2748,EY,Etihad Airways,4,A350,Widebody,SIN,20250808,13:40:00,165,264,373,0.0,FALSE,TRUE
12897,EY8632,EY,Etihad Airways,5,B787,Widebody,NRT,20250808,13:55:00,168,206,294,6686.2,TRUE,TRUE
12898,IX2857,IX,Air India Express,7,A321,Narrowbody,DEL,20250808,13:55:00,168,185,277,2673.9,TRUE,TRUE
12899,EY3037,EY,Etihad Airways,3,B747,Widebody,DEL,20250808,14:00:00,169,327,405,0.0,FALSE,TRUE
12900,EY1686,EY,Etihad Airways,6,A330,Widebody,NRT,20250808,14:05:00,170,211,282,0.0,FALSE,TRUE
12901,EY3998,EY,Etihad Airways,5,B787,Widebody,KWI,20250808,14:05:00,170,230,309,0.0,FALSE,TRUE
12902,EY4403,EY,Etihad Airways,2,B777,Widebody,FRA,20250808,14:20:00,173,326,412,0.0,FALSE,TRUE
12903,W6658,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,LHR,20250808,14:30:00,175,174,239,1110.0,TRUE,TRUE
12904,EY6016,EY,Etihad Airways,1,A380,Widebody,JFK,20250808,14:40:00,177,460,653,0.0,FALSE,TRUE
12905,6E9528,6E,IndiGo,7,A321,Narrowbody,ICN,20250808,14:40:00,177,185,254,1178.6,TRUE,TRUE
12906,QP5234,QP,Akasa Air,7,A321,Narrowbody,JNB,20250808,14:50:00,179,187,261,0.0,FALSE,TRUE
12907,IX4187,IX,Air India Express,8,A320,Narrowbody,BKK,20250808,14:50:00,179,168,239,0.0,FALSE,TRUE
12908,EY3919,EY,Etihad Airways,5,B787,Widebody,JNB,20250808,14:55:00,180,259,310,0.0,FALSE,TRUE
12909,W68653,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,JNB,20250808,14:55:00,180,170,249,0.0,FALSE,TRUE
12910,EY2383,EY,Etihad Airways,7,A321,Narrowbody,DXB,20250808,15:10:00,183,168,208,0.0,FALSE,TRUE
12911,EY9782,EY,Etihad Airways,3,B747,Widebody,LHR,20250808,15:30:00,187,302,387,0.0,FALSE,TRUE
12912,EY5121,EY,Etihad Airways,7,A321,Narrowbody,ICN,20250808,15:40:00,189,148,221,0.0,FALSE,TRUE
12913,EY3431,EY,Etihad Airways,1,A380,Widebody,DXB,20250808,16:00:00,193,468,701,0.0,FALSE,TRUE
12914,PK4063,PK,Pakistan International Airlines,6,A330,Widebody,HKG,20250808,16:25:00,198,203,290,0.0,FALSE,TRUE
12915,EY3449,EY,Etihad Airways,3,B747,Widebody,NRT,20250808,17:15:00,208,295,363,7655.5,TRUE,TRUE
12916,EY482,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250808,17:30:00,211,188,238,2165.9,TRUE,TRUE
12917,EY3961,EY,Etihad Airways,5,B787,Widebody,CAI,20250808,17:35:00,212,229,288,0.0,FALSE,TRUE
12918,GF9662,GF,Gulf Air,3,B747,Widebody,CDG,20250808,17:40:00,213,289,399,0.0,FALSE,TRUE
12919,XY9818,XY,flynas,6,A330,Widebody,ICN,20250808,17:55:00,216,211,257,4815.0,TRUE,TRUE
12920,EY995,EY,Etihad Airways,2,B777,Widebody,JFK,20250808,18:00:00,217,329,489,8677.3,TRUE,TRUE
12921,EY9399,EY,Etihad Airways,2,B777,Widebody,DEL,20250808,18:45:00,226,320,466,0.0,FALSE,TRUE
12922,W62215,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,DXB,20250808,18:45:00,226,144,203,1577.0,TRUE,TRUE
12923,6E1708,6E,IndiGo,7,A321,Narrowbody,CDG,20250808,18:50:00,227,157,232,1463.6,TRUE,TRUE
12924,G98329,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,CDG,20250808,19:00:00,229,167,245,0.0,FALSE,TRUE
12925,G93561,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,BKK,20250808,19:15:00,232,182,270,0.0,FALSE,TRUE
12926,EY3798,EY,Etihad Airways,5,B787,Widebody,FRA,20250808,19:50:00,239,231,336,2837.4,TRUE,TRUE
12927,EY365,EY,Etihad Airways,3,B747,Widebody,DEL,20250808,20:30:00,247,314,462,0.0,FALSE,TRUE
12928,EY5338,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250808,21:10:00,255,168,212,0.0,FALSE,TRUE
12929,EY3335,EY,Etihad Airways,4,A350,Widebody,CAI,20250808,23:20:00,281,274,378,0.0,FALSE,TRUE
12930,EY6615,EY,Etihad Airways,5,B787,Widebody,FRA,20250808,23:40:00,285,198,263,6601.3,TRUE,TRUE
12931,EY507,EY,Etihad Airways,7,A321,Narrowbody,LHR,20250809,00:45:00,10,159,235,1968.2,TRUE,TRUE
12932,EY5409,EY,Etihad Airways,5,B787,Widebody,KWI,20250809,01:10:00,15,221,299,0.0,FALSE,TRUE
12933,IX4120,IX,Air India Express,1,A380,Widebody,DEL,20250809,02:00:00,25,470,666,0.0,FALSE,TRUE
12934,EY2569,EY,Etihad Airways,5,B787,Widebody,DEL,20250809,02:50:00,35,225,334,0.0,FALSE,TRUE
12935,EY7956,EY,Etihad Airways,1,A380,Widebody,MUM,20250809,04:55:00,60,449,668,10188.5,TRUE,TRUE
12936,EY7364,EY,Etihad Airways,6,A330,Widebody,JFK,20250809,05:30:00,67,200,299,0.0,FALSE,TRUE
12937,EY989,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250809,06:10:00,75,142,191,0.0,FALSE,TRUE
12938,G95136,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250809,06:20:00,77,147,217,0.0,FALSE,TRUE
12939,W69542,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,DEL,20250809,06:20:00,77,157,199,1910.8,TRUE,TRUE
12940,W63092,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,CAI,20250809,06:25:00,78,188,239,0.0,FALSE,TRUE
12941,EY1168,EY,Etihad Airways,2,B777,Widebody,KWI,20250809,06:50:00,83,252,329,0.0,FALSE,TRUE
12942,G97311,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JFK,20250809,06:55:00,84,130,172,0.0,FALSE,TRUE
12943,EY8878,EY,Etihad Airways,5,B787,Widebody,KWI,20250809,07:00:00,85,199,280,0.0,FALSE,TRUE
12944,EY426,EY,Etihad Airways,8,A320,Narrowbody,MUM,20250809,07:10:00,87,170,249,0.0,FALSE,TRUE
12945,IX2463,IX,Air India Express,10,E190,Narrowbody,MUM,20250809,07:15:00,88,77,110,462.7,TRUE,TRUE
12946,PK449,PK,Pakistan International Airlines,8,A320,Narrowbody,SIN,20250809,07:25:00,90,169,237,1778.6,TRUE,TRUE
12947,EY3499,EY,Etihad Airways,3,B747,Widebody,FRA,20250809,08:05:00,98,372,453,10234.1,TRUE,TRUE
12948,W68968,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,CAI,20250809,08:20:00,101,165,238,0.0,FALSE,TRUE
12949,EY3659,EY,Etihad Airways,5,B787,Widebody,DXB,20250809,08:40:00,105,218,301,5826.1,TRUE,TRUE
12950,EY1133,EY,Etihad Airways,4,A350,Widebody,DEL,20250809,08:45:00,106,219,296,0.0,FALSE,TRUE
12951,SV1962,SV,Saudi Arabian Airlines,9,B737,Narrowbody,JNB,20250809,09:10:00,111,122,176,0.0,FALSE,TRUE
12952,EY3831,EY,Etihad Airways,3,B747,Widebody,SIN,20250809,09:15:00,112,300,432,10919.7,TRUE,TRUE
12953,QR8773,QR,Qatar Airways,8,A320,Narrowbody,CDG,20250809,09:20:00,113,169,227,1700.1,TRUE,TRUE
12954,EY9036,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250809,09:30:00,115,189,232,0.0,FALSE,TRUE
12955,6E692,6E,IndiGo,7,A321,Narrowbody,CDG,20250809,09:30:00,115,174,217,0.0,FALSE,TRUE
12956,EY5156,EY,Etihad Airways,4,A350,Widebody,HKG,20250809,09:35:00,116,222,312,7907.7,TRUE,TRUE
12957,W68423,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,NRT,20250809,09:40:00,117,166,232,0.0,FALSE,TRUE
