demand_id,flight_id,date_key,arrival_slot_id,station_id,equipment_id,qty_required,qty_allocated,shortage_qty,pickup_slot_id,return_slot_id,allocation_distance_km,demand_calc_method,risk_level,sla_compliant,is_active
42237,14079,20250823,115,1,6,4,4,0,112,124,1.7,Estimated,OK,TRUE,TRUE
42238,14080,20250823,116,1,1,6,6,0,110,125,2.2,Estimated,OK,TRUE,TRUE
42239,14080,20250823,116,1,4,6,6,0,110,125,2.0,Estimated,OK,TRUE,TRUE
42240,14080,20250823,116,1,6,3,3,0,110,125,2.2,Estimated,OK,TRUE,TRUE
42241,14081,20250823,119,10,2,12,12,0,115,128,1.1,Estimated,OK,TRUE,TRUE
42242,14081,20250823,119,10,4,13,13,0,115,128,1.8,Estimated,OK,TRUE,TRUE
42243,14081,20250823,119,10,6,7,3,-4,115,128,0.8,Estimated,HIGH,FALSE,TRUE
42244,14082,20250823,120,3,1,8,8,0,116,129,1.0,Estimated,OK,TRUE,TRUE
42245,14082,20250823,120,3,4,7,7,0,116,129,0.3,Estimated,OK,TRUE,TRUE
42246,14082,20250823,120,3,6,4,4,0,116,129,0.8,Estimated,OK,TRUE,TRUE
42247,14083,20250823,122,7,2,12,12,0,116,131,0.8,Estimated,OK,TRUE,TRUE
42248,14083,20250823,122,7,4,8,8,0,116,131,0.3,Estimated,OK,TRUE,TRUE
42249,14083,20250823,122,7,6,4,0,-4,116,131,0.5,Estimated,HIGH,FALSE,TRUE
42250,14084,20250823,123,7,2,12,12,0,118,132,1.8,Estimated,OK,TRUE,TRUE
42251,14084,20250823,123,7,4,16,16,0,118,132,2.1,Estimated,OK,TRUE,TRUE
42252,14084,20250823,123,7,6,8,8,0,118,132,1.8,Estimated,OK,TRUE,TRUE
42253,14085,20250823,124,4,1,6,6,0,119,133,2.1,Estimated,OK,TRUE,TRUE
42254,14085,20250823,124,4,4,7,7,0,119,133,0.9,Estimated,OK,TRUE,TRUE
42255,14085,20250823,124,4,6,4,4,0,119,133,1.9,Estimated,OK,TRUE,TRUE
42256,14086,20250823,127,3,2,12,12,0,122,136,0.8,Estimated,OK,TRUE,TRUE
42257,14086,20250823,127,3,4,11,11,0,122,136,1.6,Estimated,OK,TRUE,TRUE
42258,14086,20250823,127,3,6,6,6,0,122,136,1.9,Estimated,OK,TRUE,TRUE
42259,14087,20250823,136,1,1,8,8,0,133,145,2.3,Estimated,OK,TRUE,TRUE
42260,14087,20250823,136,1,4,7,7,0,133,145,0.5,Estimated,OK,TRUE,TRUE
42261,14087,20250823,136,1,6,4,4,0,133,145,1.2,Estimated,OK,TRUE,TRUE
42262,14088,20250823,137,7,2,12,12,0,132,146,0.6,Estimated,OK,TRUE,TRUE
42263,14088,20250823,137,7,4,17,17,0,132,146,1.9,Estimated,OK,TRUE,TRUE
42264,14088,20250823,137,7,6,9,8,-1,132,146,1.7,Estimated,LOW,TRUE,TRUE
42265,14089,20250823,138,3,1,8,8,0,132,147,0.9,Estimated,OK,TRUE,TRUE
42266,14089,20250823,138,3,4,6,6,0,132,147,2.0,Estimated,OK,TRUE,TRUE
42267,14089,20250823,138,3,6,3,3,0,132,147,0.5,Estimated,OK,TRUE,TRUE
42268,14090,20250823,141,8,2,12,11,-1,136,150,2.4,Estimated,LOW,TRUE,TRUE
42269,14090,20250823,141,8,4,18,18,0,136,150,1.6,Estimated,OK,TRUE,TRUE
42270,14090,20250823,141,8,6,9,9,0,136,150,0.3,Estimated,OK,TRUE,TRUE
42271,14091,20250823,154,3,1,8,4,-4,151,163,2.4,Estimated,HIGH,FALSE,TRUE
42272,14091,20250823,154,3,4,6,6,0,151,163,0.6,Estimated,OK,TRUE,TRUE
42273,14091,20250823,154,3,6,3,3,0,151,163,2.1,Estimated,OK,TRUE,TRUE
42274,14092,20250823,159,4,1,8,8,0,156,168,2.5,Estimated,OK,TRUE,TRUE
42275,14092,20250823,159,4,4,7,3,-4,156,168,1.2,Estimated,HIGH,FALSE,TRUE
42276,14092,20250823,159,4,6,4,4,0,156,168,0.7,Estimated,OK,TRUE,TRUE
42277,14093,20250823,161,3,1,8,8,0,156,170,2.3,Estimated,OK,TRUE,TRUE
42278,14093,20250823,161,3,4,7,7,0,156,170,1.2,Estimated,OK,TRUE,TRUE
42279,14093,20250823,161,3,6,4,4,0,156,170,0.9,Estimated,OK,TRUE,TRUE
42280,14094,20250823,164,1,1,8,8,0,161,173,1.8,Estimated,OK,TRUE,TRUE
42281,14094,20250823,164,1,4,6,6,0,161,173,0.5,Estimated,OK,TRUE,TRUE
42282,14094,20250823,164,1,6,3,3,0,161,173,1.8,Estimated,OK,TRUE,TRUE
42283,14095,20250823,165,7,2,12,12,0,162,174,2.4,Estimated,OK,TRUE,TRUE
42284,14095,20250823,165,7,4,15,15,0,162,174,0.6,Estimated,OK,TRUE,TRUE
42285,14095,20250823,165,7,6,8,8,0,162,174,0.5,Estimated,OK,TRUE,TRUE
42286,14096,20250823,166,1,1,6,6,0,162,175,1.4,Estimated,OK,TRUE,TRUE
42287,14096,20250823,166,1,4,6,6,0,162,175,1.4,Estimated,OK,TRUE,TRUE
42288,14096,20250823,166,1,6,3,1,-2,162,175,1.7,Estimated,MEDIUM,FALSE,TRUE
42289,14097,20250823,175,1,1,8,8,0,171,184,2.2,Estimated,OK,TRUE,TRUE
42290,14097,20250823,175,1,4,5,5,0,171,184,2.3,Estimated,OK,TRUE,TRUE
42291,14097,20250823,175,1,6,3,3,0,171,184,2.0,Estimated,OK,TRUE,TRUE
42292,14098,20250823,177,1,1,8,6,-2,174,186,1.9,Estimated,MEDIUM,FALSE,TRUE
42293,14098,20250823,177,1,4,7,7,0,174,186,1.7,Estimated,OK,TRUE,TRUE
42294,14098,20250823,177,1,6,4,4,0,174,186,1.8,Estimated,OK,TRUE,TRUE
42295,14099,20250823,178,4,2,12,12,0,173,187,0.9,Estimated,OK,TRUE,TRUE
42296,14099,20250823,178,4,4,16,16,0,173,187,0.8,Estimated,OK,TRUE,TRUE
42297,14099,20250823,178,4,6,8,8,0,173,187,0.5,Estimated,OK,TRUE,TRUE
42298,14100,20250823,179,3,1,6,6,0,176,188,0.7,Estimated,OK,TRUE,TRUE
42299,14100,20250823,179,3,4,7,7,0,176,188,0.3,Estimated,OK,TRUE,TRUE
42300,14100,20250823,179,3,6,4,4,0,176,188,2.1,Estimated,OK,TRUE,TRUE
42301,14101,20250823,186,4,1,8,8,0,181,195,1.8,Estimated,OK,TRUE,TRUE
42302,14101,20250823,186,4,4,7,7,0,181,195,1.6,Estimated,OK,TRUE,TRUE
42303,14101,20250823,186,4,6,4,4,0,181,195,1.4,Estimated,OK,TRUE,TRUE
42304,14102,20250823,187,7,2,12,12,0,184,196,2.4,Estimated,OK,TRUE,TRUE
42305,14102,20250823,187,7,4,18,18,0,184,196,0.8,Estimated,OK,TRUE,TRUE
42306,14102,20250823,187,7,6,9,8,-1,184,196,1.3,Estimated,LOW,TRUE,TRUE
42307,14103,20250823,189,10,2,12,12,0,183,198,0.6,Estimated,OK,TRUE,TRUE
42308,14103,20250823,189,10,4,11,9,-2,183,198,1.4,Estimated,MEDIUM,FALSE,TRUE
42309,14103,20250823,189,10,6,6,4,-2,183,198,2.2,Estimated,MEDIUM,FALSE,TRUE
42310,14104,20250823,189,10,2,12,11,-1,183,198,2.4,Estimated,LOW,TRUE,TRUE
42311,14104,20250823,189,10,4,13,11,-2,183,198,1.9,Estimated,MEDIUM,FALSE,TRUE
42312,14104,20250823,189,10,6,7,7,0,183,198,2.1,Estimated,OK,TRUE,TRUE
42313,14105,20250823,190,7,2,12,12,0,187,199,2.5,Estimated,OK,TRUE,TRUE
42314,14105,20250823,190,7,4,9,9,0,187,199,1.4,Estimated,OK,TRUE,TRUE
42315,14105,20250823,190,7,6,5,5,0,187,199,1.3,Estimated,OK,TRUE,TRUE
42316,14106,20250823,190,4,2,12,12,0,184,199,2.2,Estimated,OK,TRUE,TRUE
42317,14106,20250823,190,4,4,11,11,0,184,199,0.6,Estimated,OK,TRUE,TRUE
42318,14106,20250823,190,4,6,6,6,0,184,199,1.9,Estimated,OK,TRUE,TRUE
42319,14107,20250823,191,1,1,8,8,0,186,200,1.4,Estimated,OK,TRUE,TRUE
42320,14107,20250823,191,1,4,8,8,0,186,200,0.5,Estimated,OK,TRUE,TRUE
42321,14107,20250823,191,1,6,4,4,0,186,200,0.8,Estimated,OK,TRUE,TRUE
42322,14108,20250823,192,10,2,12,12,0,187,201,2.5,Estimated,OK,TRUE,TRUE
42323,14108,20250823,192,10,4,17,17,0,187,201,0.3,Estimated,OK,TRUE,TRUE
42324,14108,20250823,192,10,6,9,9,0,187,201,0.9,Estimated,OK,TRUE,TRUE
42325,14109,20250823,193,3,1,8,8,0,189,202,1.0,Estimated,OK,TRUE,TRUE
42326,14109,20250823,193,3,4,7,7,0,189,202,2.2,Estimated,OK,TRUE,TRUE
42327,14109,20250823,193,3,6,4,4,0,189,202,0.5,Estimated,OK,TRUE,TRUE
42328,14110,20250823,209,3,1,8,8,0,203,218,0.6,Estimated,OK,TRUE,TRUE
42329,14110,20250823,209,3,4,7,7,0,203,218,1.3,Estimated,OK,TRUE,TRUE
42330,14110,20250823,209,3,6,4,4,0,203,218,1.0,Estimated,OK,TRUE,TRUE
42331,14111,20250823,210,3,1,6,6,0,206,219,1.5,Estimated,OK,TRUE,TRUE
42332,14111,20250823,210,3,4,7,7,0,206,219,1.3,Estimated,OK,TRUE,TRUE
42333,14111,20250823,210,3,6,4,4,0,206,219,2.2,Estimated,OK,TRUE,TRUE
42334,14112,20250823,215,3,1,8,8,0,212,224,1.3,Estimated,OK,TRUE,TRUE
42335,14112,20250823,215,3,4,5,5,0,212,224,1.7,Estimated,OK,TRUE,TRUE
42336,14112,20250823,215,3,6,3,3,0,212,224,1.3,Estimated,OK,TRUE,TRUE
42337,14113,20250823,217,1,1,6,6,0,213,226,0.6,Estimated,OK,TRUE,TRUE
42338,14113,20250823,217,1,4,6,4,-2,213,226,1.6,Estimated,MEDIUM,FALSE,TRUE
42339,14113,20250823,217,1,6,3,3,0,213,226,1.5,Estimated,OK,TRUE,TRUE
42340,14114,20250823,217,1,1,8,8,0,211,226,1.1,Estimated,OK,TRUE,TRUE
42341,14114,20250823,217,1,4,7,7,0,211,226,1.8,Estimated,OK,TRUE,TRUE
42342,14114,20250823,217,1,6,4,4,0,211,226,1.8,Estimated,OK,TRUE,TRUE
42343,14115,20250823,220,4,1,8,8,0,217,229,0.5,Estimated,OK,TRUE,TRUE
42344,14115,20250823,220,4,4,7,7,0,217,229,1.9,Estimated,OK,TRUE,TRUE
42345,14115,20250823,220,4,6,4,4,0,217,229,0.6,Estimated,OK,TRUE,TRUE
42346,14116,20250823,221,8,2,12,12,0,215,230,1.0,Estimated,OK,TRUE,TRUE
42347,14116,20250823,221,8,4,20,20,0,215,230,2.2,Estimated,OK,TRUE,TRUE
42348,14116,20250823,221,8,6,10,10,0,215,230,1.6,Estimated,OK,TRUE,TRUE
42349,14117,20250823,223,1,1,6,6,0,217,232,1.9,Estimated,OK,TRUE,TRUE
42350,14117,20250823,223,1,4,6,6,0,217,232,0.4,Estimated,OK,TRUE,TRUE
42351,14117,20250823,223,1,6,3,1,-2,217,232,1.7,Estimated,MEDIUM,FALSE,TRUE
42352,14118,20250823,234,5,2,12,12,0,229,243,2.5,Estimated,OK,TRUE,TRUE
42353,14118,20250823,234,5,4,10,10,0,229,243,2.1,Estimated,OK,TRUE,TRUE
42354,14118,20250823,234,5,6,5,5,0,229,243,1.1,Estimated,OK,TRUE,TRUE
42355,14119,20250823,238,8,2,12,12,0,234,247,0.5,Estimated,OK,TRUE,TRUE
42356,14119,20250823,238,8,4,11,11,0,234,247,1.1,Estimated,OK,TRUE,TRUE
42357,14119,20250823,238,8,6,6,6,0,234,247,1.3,Estimated,OK,TRUE,TRUE
42358,14120,20250823,239,3,1,8,8,0,233,248,2.4,Estimated,OK,TRUE,TRUE
42359,14120,20250823,239,3,4,7,7,0,233,248,1.0,Estimated,OK,TRUE,TRUE
42360,14120,20250823,239,3,6,4,4,0,233,248,0.6,Estimated,OK,TRUE,TRUE
42361,14121,20250823,239,6,2,12,12,0,235,248,0.9,Estimated,OK,TRUE,TRUE
42362,14121,20250823,239,6,4,14,14,0,235,248,1.3,Estimated,OK,TRUE,TRUE
42363,14121,20250823,239,6,6,7,7,0,235,248,0.5,Estimated,OK,TRUE,TRUE
42364,14122,20250823,240,3,1,6,6,0,235,249,1.2,Estimated,OK,TRUE,TRUE
42365,14122,20250823,240,3,4,6,6,0,235,249,0.7,Estimated,OK,TRUE,TRUE
42366,14122,20250823,240,3,6,3,0,-3,235,249,0.6,Estimated,MEDIUM,FALSE,TRUE
42367,14123,20250823,241,9,1,6,6,0,238,250,1.8,Estimated,OK,TRUE,TRUE
42368,14123,20250823,241,9,4,6,6,0,238,250,1.2,Estimated,OK,TRUE,TRUE
42369,14123,20250823,241,9,6,3,1,-2,238,250,2.3,Estimated,MEDIUM,FALSE,TRUE
42370,14124,20250823,242,8,2,12,12,0,236,251,0.7,Estimated,OK,TRUE,TRUE
42371,14124,20250823,242,8,4,15,15,0,236,251,1.7,Estimated,OK,TRUE,TRUE
42372,14124,20250823,242,8,6,8,8,0,236,251,1.4,Estimated,OK,TRUE,TRUE
42373,14125,20250823,247,10,2,12,12,0,242,256,1.1,Estimated,OK,TRUE,TRUE
42374,14125,20250823,247,10,4,16,14,-2,242,256,0.8,Estimated,MEDIUM,FALSE,TRUE
42375,14125,20250823,247,10,6,8,8,0,242,256,1.9,Estimated,OK,TRUE,TRUE
42376,14126,20250823,249,1,1,6,6,0,246,258,2.1,Estimated,OK,TRUE,TRUE
42377,14126,20250823,249,1,4,6,6,0,246,258,0.9,Estimated,OK,TRUE,TRUE
42378,14126,20250823,249,1,6,3,3,0,246,258,0.8,Estimated,OK,TRUE,TRUE
42379,14127,20250823,249,7,2,12,8,-4,246,258,1.1,Estimated,HIGH,FALSE,TRUE
42380,14127,20250823,249,7,4,12,12,0,246,258,2.0,Estimated,OK,TRUE,TRUE
42381,14127,20250823,249,7,6,6,6,0,246,258,1.1,Estimated,OK,TRUE,TRUE
42382,14128,20250823,250,4,1,5,5,0,245,259,1.9,Estimated,OK,TRUE,TRUE
42383,14128,20250823,250,4,4,6,6,0,245,259,0.4,Estimated,OK,TRUE,TRUE
42384,14128,20250823,250,4,6,3,3,0,245,259,2.0,Estimated,OK,TRUE,TRUE
42385,14129,20250823,251,1,1,6,6,0,248,260,2.2,Estimated,OK,TRUE,TRUE
42386,14129,20250823,251,1,4,6,6,0,248,260,1.2,Estimated,OK,TRUE,TRUE
42387,14129,20250823,251,1,6,3,3,0,248,260,0.5,Estimated,OK,TRUE,TRUE
42388,14130,20250823,252,4,1,6,6,0,247,261,1.0,Estimated,OK,TRUE,TRUE
42389,14130,20250823,252,4,4,6,5,-1,247,261,0.4,Estimated,LOW,TRUE,TRUE
42390,14130,20250823,252,4,6,3,3,0,247,261,1.4,Estimated,OK,TRUE,TRUE
42391,14131,20250823,259,1,1,8,8,0,255,268,1.5,Estimated,OK,TRUE,TRUE
42392,14131,20250823,259,1,4,6,6,0,255,268,1.2,Estimated,OK,TRUE,TRUE
42393,14131,20250823,259,1,6,3,3,0,255,268,1.3,Estimated,OK,TRUE,TRUE
42394,14132,20250823,274,10,1,8,8,0,269,283,1.1,Estimated,OK,TRUE,TRUE
42395,14132,20250823,274,10,4,7,7,0,269,283,1.0,Estimated,OK,TRUE,TRUE
42396,14132,20250823,274,10,6,4,4,0,269,283,1.5,Estimated,OK,TRUE,TRUE
42397,14133,20250824,9,8,2,12,11,-1,4,18,2.5,Estimated,LOW,TRUE,TRUE
42398,14133,20250824,9,8,4,9,9,0,4,18,1.3,Estimated,OK,TRUE,TRUE
42399,14133,20250824,9,8,6,5,2,-3,4,18,1.3,Estimated,MEDIUM,FALSE,TRUE
42400,14134,20250824,29,4,1,6,6,0,24,38,0.9,Estimated,OK,TRUE,TRUE
42401,14134,20250824,29,4,4,6,6,0,24,38,1.2,Estimated,OK,TRUE,TRUE
42402,14134,20250824,29,4,6,3,3,0,24,38,1.1,Estimated,OK,TRUE,TRUE
42403,14135,20250824,55,8,2,12,12,0,51,64,1.2,Estimated,OK,TRUE,TRUE
42404,14135,20250824,55,8,4,11,11,0,51,64,1.1,Estimated,OK,TRUE,TRUE
42405,14135,20250824,55,8,6,6,6,0,51,64,1.6,Estimated,OK,TRUE,TRUE
42406,14136,20250824,56,3,1,6,6,0,52,65,1.0,Estimated,OK,TRUE,TRUE
42407,14136,20250824,56,3,4,5,5,0,52,65,2.3,Estimated,OK,TRUE,TRUE
42408,14136,20250824,56,3,6,3,3,0,52,65,1.1,Estimated,OK,TRUE,TRUE
42409,14137,20250824,57,1,1,8,8,0,53,66,1.5,Estimated,OK,TRUE,TRUE
42410,14137,20250824,57,1,4,7,7,0,53,66,0.9,Estimated,OK,TRUE,TRUE
42411,14137,20250824,57,1,6,4,4,0,53,66,1.6,Estimated,OK,TRUE,TRUE
42412,14138,20250824,63,10,2,12,12,0,57,72,0.7,Estimated,OK,TRUE,TRUE
42413,14138,20250824,63,10,4,20,20,0,57,72,1.4,Estimated,OK,TRUE,TRUE
42414,14138,20250824,63,10,6,10,10,0,57,72,1.3,Estimated,OK,TRUE,TRUE
42415,14139,20250824,66,4,1,3,3,0,61,75,1.5,Estimated,OK,TRUE,TRUE
42416,14139,20250824,66,4,4,4,4,0,61,75,1.5,Estimated,OK,TRUE,TRUE
42417,14139,20250824,66,4,6,2,2,0,61,75,1.7,Estimated,OK,TRUE,TRUE
42418,14140,20250824,69,9,1,6,5,-1,65,78,2.0,Estimated,LOW,TRUE,TRUE
42419,14140,20250824,69,9,4,7,7,0,65,78,1.6,Estimated,OK,TRUE,TRUE
42420,14140,20250824,69,9,6,4,4,0,65,78,0.4,Estimated,OK,TRUE,TRUE
42421,14141,20250824,76,3,1,8,8,0,70,85,1.8,Estimated,OK,TRUE,TRUE
42422,14141,20250824,76,3,4,8,6,-2,70,85,1.0,Estimated,MEDIUM,FALSE,TRUE
42423,14141,20250824,76,3,6,4,0,-4,70,85,2.2,Estimated,HIGH,FALSE,TRUE
42424,14142,20250824,76,6,1,8,7,-1,72,85,0.8,Estimated,LOW,TRUE,TRUE
42425,14142,20250824,76,6,4,7,6,-1,72,85,2.3,Estimated,LOW,TRUE,TRUE
42426,14142,20250824,76,6,6,4,4,0,72,85,1.5,Estimated,OK,TRUE,TRUE
42427,14143,20250824,78,4,2,12,12,0,72,87,1.9,Estimated,OK,TRUE,TRUE
42428,14143,20250824,78,4,4,14,14,0,72,87,2.3,Estimated,OK,TRUE,TRUE
42429,14143,20250824,78,4,6,7,7,0,72,87,2.1,Estimated,OK,TRUE,TRUE
42430,14144,20250824,83,10,2,12,12,0,80,92,1.7,Estimated,OK,TRUE,TRUE
42431,14144,20250824,83,10,4,18,18,0,80,92,0.8,Estimated,OK,TRUE,TRUE
42432,14144,20250824,83,10,6,9,9,0,80,92,1.6,Estimated,OK,TRUE,TRUE
42433,14145,20250824,86,10,2,12,12,0,81,95,1.3,Estimated,OK,TRUE,TRUE
42434,14145,20250824,86,10,4,9,9,0,81,95,2.4,Estimated,OK,TRUE,TRUE
42435,14145,20250824,86,10,6,5,5,0,81,95,1.3,Estimated,OK,TRUE,TRUE
42436,14146,20250824,87,10,2,12,11,-1,83,96,1.9,Estimated,LOW,TRUE,TRUE
42437,14146,20250824,87,10,4,10,10,0,83,96,1.4,Estimated,OK,TRUE,TRUE
42438,14146,20250824,87,10,6,5,5,0,83,96,1.0,Estimated,OK,TRUE,TRUE
42439,14147,20250824,89,1,1,6,6,0,85,98,0.9,Estimated,OK,TRUE,TRUE
42440,14147,20250824,89,1,4,6,6,0,85,98,1.7,Estimated,OK,TRUE,TRUE
42441,14147,20250824,89,1,6,3,3,0,85,98,1.3,Estimated,OK,TRUE,TRUE
42442,14148,20250824,90,8,2,12,12,0,87,99,2.5,Estimated,OK,TRUE,TRUE
42443,14148,20250824,90,8,4,11,11,0,87,99,1.1,Estimated,OK,TRUE,TRUE
42444,14148,20250824,90,8,6,6,6,0,87,99,2.0,Estimated,OK,TRUE,TRUE
42445,14149,20250824,90,4,1,8,8,0,87,99,2.0,Estimated,OK,TRUE,TRUE
42446,14149,20250824,90,4,4,7,7,0,87,99,0.8,Estimated,OK,TRUE,TRUE
42447,14149,20250824,90,4,6,4,4,0,87,99,2.1,Estimated,OK,TRUE,TRUE
42448,14150,20250824,94,8,2,12,11,-1,88,103,0.4,Estimated,LOW,TRUE,TRUE
42449,14150,20250824,94,8,4,15,15,0,88,103,2.3,Estimated,OK,TRUE,TRUE
42450,14150,20250824,94,8,6,8,8,0,88,103,1.5,Estimated,OK,TRUE,TRUE
42451,14151,20250824,97,7,2,12,12,0,94,106,0.8,Estimated,OK,TRUE,TRUE
42452,14151,20250824,97,7,4,16,16,0,94,106,1.4,Estimated,OK,TRUE,TRUE
42453,14151,20250824,97,7,6,8,8,0,94,106,2.4,Estimated,OK,TRUE,TRUE
42454,14152,20250824,99,1,2,12,12,0,95,108,2.3,Estimated,OK,TRUE,TRUE
42455,14152,20250824,99,1,4,13,12,-1,95,108,2.1,Estimated,LOW,TRUE,TRUE
42456,14152,20250824,99,1,6,7,7,0,95,108,2.1,Estimated,OK,TRUE,TRUE
42457,14153,20250824,103,1,1,8,8,0,98,112,1.2,Estimated,OK,TRUE,TRUE
42458,14153,20250824,103,1,4,6,6,0,98,112,0.4,Estimated,OK,TRUE,TRUE
42459,14153,20250824,103,1,6,3,3,0,98,112,2.4,Estimated,OK,TRUE,TRUE
42460,14154,20250824,104,8,2,12,12,0,101,113,2.1,Estimated,OK,TRUE,TRUE
42461,14154,20250824,104,8,4,11,7,-4,101,113,0.6,Estimated,HIGH,FALSE,TRUE
42462,14154,20250824,104,8,6,6,6,0,101,113,2.0,Estimated,OK,TRUE,TRUE
42463,14155,20250824,104,1,1,8,8,0,99,113,1.0,Estimated,OK,TRUE,TRUE
42464,14155,20250824,104,1,4,8,8,0,99,113,2.3,Estimated,OK,TRUE,TRUE
42465,14155,20250824,104,1,6,4,4,0,99,113,1.3,Estimated,OK,TRUE,TRUE
42466,14156,20250824,107,3,1,8,8,0,104,116,1.2,Estimated,OK,TRUE,TRUE
42467,14156,20250824,107,3,4,8,8,0,104,116,0.4,Estimated,OK,TRUE,TRUE
42468,14156,20250824,107,3,6,4,4,0,104,116,0.8,Estimated,OK,TRUE,TRUE
42469,14157,20250824,107,3,1,6,6,0,102,116,0.6,Estimated,OK,TRUE,TRUE
42470,14157,20250824,107,3,4,6,5,-1,102,116,2.0,Estimated,LOW,TRUE,TRUE
42471,14157,20250824,107,3,6,3,2,-1,102,116,1.0,Estimated,LOW,TRUE,TRUE
42472,14158,20250824,110,7,2,12,12,0,106,119,0.5,Estimated,OK,TRUE,TRUE
42473,14158,20250824,110,7,4,11,11,0,106,119,2.5,Estimated,OK,TRUE,TRUE
42474,14158,20250824,110,7,6,6,6,0,106,119,1.1,Estimated,OK,TRUE,TRUE
42475,14159,20250824,111,10,2,12,12,0,108,120,2.3,Estimated,OK,TRUE,TRUE
42476,14159,20250824,111,10,4,14,14,0,108,120,1.6,Estimated,OK,TRUE,TRUE
42477,14159,20250824,111,10,6,7,7,0,108,120,0.7,Estimated,OK,TRUE,TRUE
42478,14160,20250824,112,10,2,12,12,0,109,121,1.3,Estimated,OK,TRUE,TRUE
42479,14160,20250824,112,10,4,14,14,0,109,121,1.6,Estimated,OK,TRUE,TRUE
42480,14160,20250824,112,10,6,7,7,0,109,121,1.1,Estimated,OK,TRUE,TRUE
42481,14161,20250824,116,4,1,8,8,0,112,125,2.0,Estimated,OK,TRUE,TRUE
42482,14161,20250824,116,4,4,6,6,0,112,125,1.9,Estimated,OK,TRUE,TRUE
42483,14161,20250824,116,4,6,3,3,0,112,125,0.4,Estimated,OK,TRUE,TRUE
42484,14162,20250824,117,4,1,8,8,0,114,126,0.7,Estimated,OK,TRUE,TRUE
42485,14162,20250824,117,4,4,8,8,0,114,126,1.2,Estimated,OK,TRUE,TRUE
42486,14162,20250824,117,4,6,4,4,0,114,126,2.4,Estimated,OK,TRUE,TRUE
42487,14163,20250824,119,10,2,12,12,0,115,128,1.8,Estimated,OK,TRUE,TRUE
42488,14163,20250824,119,10,4,11,9,-2,115,128,0.9,Estimated,MEDIUM,FALSE,TRUE
42489,14163,20250824,119,10,6,6,6,0,115,128,1.8,Estimated,OK,TRUE,TRUE
42490,14164,20250824,125,3,1,8,8,0,121,134,1.8,Estimated,OK,TRUE,TRUE
42491,14164,20250824,125,3,4,7,7,0,121,134,0.5,Estimated,OK,TRUE,TRUE
42492,14164,20250824,125,3,6,4,4,0,121,134,0.6,Estimated,OK,TRUE,TRUE
42493,14165,20250824,129,3,1,8,8,0,126,138,2.2,Estimated,OK,TRUE,TRUE
42494,14165,20250824,129,3,4,7,7,0,126,138,1.4,Estimated,OK,TRUE,TRUE
42495,14165,20250824,129,3,6,4,4,0,126,138,0.6,Estimated,OK,TRUE,TRUE
42496,14166,20250824,132,3,1,6,6,0,127,141,0.7,Estimated,OK,TRUE,TRUE
42497,14166,20250824,132,3,4,5,5,0,127,141,1.3,Estimated,OK,TRUE,TRUE
42498,14166,20250824,132,3,6,3,3,0,127,141,0.7,Estimated,OK,TRUE,TRUE
42499,14167,20250824,136,8,2,12,12,0,131,145,0.7,Estimated,OK,TRUE,TRUE
42500,14167,20250824,136,8,4,14,14,0,131,145,1.3,Estimated,OK,TRUE,TRUE
42501,14167,20250824,136,8,6,7,7,0,131,145,0.3,Estimated,OK,TRUE,TRUE
42502,14168,20250824,138,1,1,8,8,0,134,147,0.9,Estimated,OK,TRUE,TRUE
42503,14168,20250824,138,1,4,8,8,0,134,147,0.7,Estimated,OK,TRUE,TRUE
42504,14168,20250824,138,1,6,4,2,-2,134,147,1.4,Estimated,MEDIUM,FALSE,TRUE
42505,14169,20250824,139,7,2,12,12,0,134,148,1.5,Estimated,OK,TRUE,TRUE
42506,14169,20250824,139,7,4,10,10,0,134,148,1.0,Estimated,OK,TRUE,TRUE
42507,14169,20250824,139,7,6,5,5,0,134,148,2.3,Estimated,OK,TRUE,TRUE
42508,14170,20250824,141,10,2,12,12,0,137,150,2.5,Estimated,OK,TRUE,TRUE
42509,14170,20250824,141,10,4,12,12,0,137,150,0.8,Estimated,OK,TRUE,TRUE
42510,14170,20250824,141,10,6,6,6,0,137,150,1.9,Estimated,OK,TRUE,TRUE
42511,14171,20250824,143,7,2,12,12,0,137,152,1.2,Estimated,OK,TRUE,TRUE
42512,14171,20250824,143,7,4,14,14,0,137,152,0.6,Estimated,OK,TRUE,TRUE
42513,14171,20250824,143,7,6,7,7,0,137,152,1.4,Estimated,OK,TRUE,TRUE
42514,14172,20250824,143,5,2,12,12,0,140,152,0.7,Estimated,OK,TRUE,TRUE
42515,14172,20250824,143,5,4,12,12,0,140,152,2.0,Estimated,OK,TRUE,TRUE
42516,14172,20250824,143,5,6,6,6,0,140,152,0.5,Estimated,OK,TRUE,TRUE
42517,14173,20250824,148,8,2,12,12,0,143,157,2.2,Estimated,OK,TRUE,TRUE
42518,14173,20250824,148,8,4,12,12,0,143,157,1.8,Estimated,OK,TRUE,TRUE
42519,14173,20250824,148,8,6,6,4,-2,143,157,1.4,Estimated,MEDIUM,FALSE,TRUE
42520,14174,20250824,158,3,1,8,8,0,152,167,1.4,Estimated,OK,TRUE,TRUE
42521,14174,20250824,158,3,4,7,7,0,152,167,2.0,Estimated,OK,TRUE,TRUE
42522,14174,20250824,158,3,6,4,4,0,152,167,0.6,Estimated,OK,TRUE,TRUE
